"journal_name","best_quartile","sjr_rank","sjr_index","h_index","citescore","country","oa","publisher"
"Soc Netw Anal Min","UNRANKED","","","","","","",""
"Soc Networks","UNRANKED","","","","","","",""
"Soc Personal Psychol Compass","UNRANKED","","","","","","",""
"Soc Policy Adm","UNRANKED","","","","","","",""
"Soc Polit","UNRANKED","","","","","","",""
"Soc Probl","UNRANKED","","","","","","",""
"Soc Psychiatry Psychiatr Epidemiol","UNRANKED","","","","","","",""
"Soc Psychol Educ","UNRANKED","","","","","","",""
"Soc Psychol Personal Sci","UNRANKED","","","","","","",""
"Soc Sci Comput Rev","UNRANKED","","","","","","",""
"Soc Sci Humanit Open","UNRANKED","","","","","","",""
"Soc Sci J","UNRANKED","","","","","","",""
"Soc Sci Med","UNRANKED","","","","","","",""
"Soc Sci Q","UNRANKED","","","","","","",""
"Soc Sci Res","UNRANKED","","","","","","",""
"Soc Stud Sci","UNRANKED","","","","","","",""
"Soc Theory Health","UNRANKED","","","","","","",""
"Soc Work","UNRANKED","","","","","","",""
"Soc Work Health Care","UNRANKED","","","","","","",""
"Soc Work Public Health","UNRANKED","","","","","","",""
"Soc. Anthropol.","UNRANKED","","","","","","",""
"Soc. Incl.","UNRANKED","","","","","","",""
"Soc. Mark. Q.","UNRANKED","","","","","","",""
"Soc. neurosci. (Online)","UNRANKED","","","","","","",""
"Soc. Pers. Psychol. Compass","UNRANKED","","","","","","",""
"Soc. Pet. Eng. - Abu Dhabi Int. Pet. Exhib. Conf. , ADIP","UNRANKED","","","","","","",""
"Soc. Policy Soc.","UNRANKED","","","","","","",""
"Soc. psychiatr. psychiatr. epidemiol","UNRANKED","","","","","","",""
"Soc. Psychol.","UNRANKED","","","","","","",""
"Soc. Psychol. Pers. Sci","UNRANKED","","","","","","",""
"Soc. Sci.","UNRANKED","","","","","","",""
"Soc. Sci. Q.","UNRANKED","","","","","","",""
"Soc. Sci.-Basel","UNRANKED","","","","","","",""
"Soc. Semiot","UNRANKED","","","","","","",""
"Soc. work","UNRANKED","","","","","","",""
"Soc. Work Educ.","UNRANKED","","","","","","",""
"Soc. Work Groups","UNRANKED","","","","","","",""
"SOCA","UNRANKED","","","","","","",""
"Soccer & Society","UNRANKED","","","","","","",""
"Soccer &amp; Society","UNRANKED","","","","","","",""
"Soccer and Society","Q1","9241","0.488","33","2.30","United Kingdom","0",""
"Soccer Soc.","UNRANKED","","","","","","",""
"Sociability, Social Capital, and Community Development","UNRANKED","","","","","","",""
"Social & Cultural Geography","UNRANKED","","","","","","",""
"Social &amp; Cultural Geography","UNRANKED","","","","","","",""
"Social &amp; Legal Studies","UNRANKED","","","","","","",""
"Social &amp; Personality Psychology Compass","UNRANKED","","","","","","",""
"Social Alternatives","UNRANKED","","","","","","",""
"Social Analysis","Q2","14065","0.236","31","1.30","United States","1","Berghahn Journals"
"Social and Administrative Aspects of Pharmacy in Low- and Middle-Income Countries","UNRANKED","","","","","","",""
"Social and Economic Vulnerability of Roma People","UNRANKED","","","","","","",""
"Social and Personality Psychology Compass","Q1","1653","1.646","70","6.00","United Kingdom","0","Wiley"
"Social Anthropology","Q2","10916","0.394","47","2.30","United States","0","Berghahn Journals"
"Social Anthropology / Anthropologie Sociale","UNRANKED","","","","","","",""
"Social Aspects of Population Health","UNRANKED","","","","","","",""
"Social Behavior & Personality: an international journal","UNRANKED","","","","","","",""
"Social Behavior &amp; Personality: an international journal","UNRANKED","","","","","","",""
"Social Behavior and Personality","Q3","11749","0.348","69","2.50","New Zealand","0","Soc Personality Res Inc"
"Social Behavior Research & Health","UNRANKED","","","","","","",""
"Social Behavior Research &amp; Health","UNRANKED","","","","","","",""
"Social Capital and Health","UNRANKED","","","","","","",""
"Social Change","UNRANKED","","","","","","",""
"Social cognitive and affective neuroscience","Q1","1750","1.602","116","6.80","United Kingdom","1","Oxford Univ Press"
"Social Computing and Social Media","UNRANKED","","","","","","",""
"Social Currents","Q1","6884","0.654","24","2.90","United States","0","Sage Publications Inc"
"Social Enterprise Journal","Q1","7351","0.616","14","4.00","United Kingdom","0","Emerald Group Publishing Ltd"
"Social Epistemology","Q1","9181","0.492","36","2.30","United Kingdom","0","Routledge Journals"
"Social Forces","Q1","1054","2.132","143","6.60","United Kingdom","0","Oxford Univ Press Inc"
"Social Humanities and Educational Studies (SHEs): Conference Series","UNRANKED","","","","","","",""
"Social Identities","Q2","10687","0.407","42","2.00","United Kingdom","0","Routledge Journals"
"Social Inclusion","Q2","9506","0.472","27","3.00","Portugal","1","Cogitatio Press"
"Social indicators research","Q1","3888","0.984","126","5.90","Netherlands","0","Springer"
"Social Influence","Q3","11133","0.383","33","1.80","United Kingdom","0","Routledge Journals"
"Social Informatics","UNRANKED","","","","","","",""
"Social Issues and Policy Review","Q1","978","2.245","44","15.50","United Kingdom","0","Wiley"
"Social Learning Systems and Communities of Practice","UNRANKED","","","","","","",""
"Social Marketing Quarterly","Q2","5174","0.817","33","5.00","United States","0","Sage Publications Ltd"
"Social Media + Society","UNRANKED","","","","","","",""
"Social Media and Society","Q1","1265","1.950","54","7.70","United Kingdom","1",""
"Social Media and the Contemporary City","UNRANKED","","","","","","",""
"Social Media as a Space for Peace Education","UNRANKED","","","","","","",""
"Social Media in China","UNRANKED","","","","","","",""
"SOCIAL MEDICAL VOLUNTEERING AS A MEANS OF DEVELOPING A PERSONALITY CULTURE OF A MEDICAL STUDENT IN MODERN CONDITIONS","UNRANKED","","","","","","",""
"Social Medicine","UNRANKED","","","","","","",""
"Social Movement Studies","Q1","2807","1.195","42","5.10","United Kingdom","0","Routledge Journals"
"Social Network Analysis &amp; Mining","UNRANKED","","","","","","",""
"Social Network Analysis and Mining","Q1","7499","0.606","43","4.60","Austria","0","Springer Wien"
"Social Network Analytics","UNRANKED","","","","","","",""
"Social Networks","Q1","2777","1.203","109","5.00","Netherlands","0","Elsevier"
"Social Networks - The Modern-Day Family","UNRANKED","","","","","","",""
"Social neuroscience","Q2","6631","0.674","78","3.80","United Kingdom","0","Routledge Journals"
"Social Phenomena","UNRANKED","","","","","","",""
"Social Policy & Administration","UNRANKED","","","","","","",""
"Social Policy &amp; Administration","UNRANKED","","","","","","",""
"Social Policy and Administration","Q1","4200","0.937","70","4.80","United Kingdom","0",""
"Social Policy and Society","Q1","9453","0.475","31","3.70","United Kingdom","0","Cambridge Univ Press"
"Social Policy Report","UNRANKED","","","","","","",""
"Social Policy Review 33: Analysis and Debate in Social Policy, 2021","UNRANKED","","","","","","",""
"Social Politics","Q1","7372","0.615","61","3.30","United Kingdom","0","Oxford Univ Press"
"Social Problems in the Age of Covid-19, Vol 1: Us Perspectives","UNRANKED","","","","","","",""
"Social Problems in the Age of Covid-19, Vol 2: Global Perspectives","UNRANKED","","","","","","",""
"Social Problems in the Age of COVID-19: US Perspectives","UNRANKED","","","","","","",""
"Social Problems in the UK: An Introduction","UNRANKED","","","","","","",""
"Social protection and jobs responses to COVID","UNRANKED","","","","","","",""
"Social psychiatry and psychiatric epidemiology","Q1","1503","1.750","136","7.00","Germany","0","Springer Heidelberg"
"Social Psychological and Personality Science","Q1","874","2.404","82","9.50","United States","0","Sage Publications Inc"
"Social Psychological Bulletin","UNRANKED","","","","","","",""
"Social Psychology","Q1","4744","0.866","43","4.00","Germany","0","Hogrefe Publishing Corp"
"Social Psychology and Society","Q3","14424","0.222","7","1.10","Russian Federation","1","Moscow State Univ Psychology & Education"
"Social psychology of education : an international journal","UNRANKED","","","","","","",""
"Social Psychology Quarterly","Q1","3870","0.987","100","3.60","United States","0","Sage Publications Inc"
"Social Research","Q1","14983","0.199","52","1.10","United States","0","Johns Hopkins Univ Press"
"Social Responsibility Journal","Q1","5171","0.817","45","6.50","United Kingdom","0","Emerald Group Publishing Ltd"
"Social Science & Medicine","UNRANKED","","","","","","",""
"Social science & medicine (1982)","UNRANKED","","","","","","",""
"Social Science &amp; Medicine","UNRANKED","","","","","","",""
"Social Science Computer Review","Q1","1630","1.662","85","8.50","United States","0","Sage Publications Inc"
"Social Science Information","Q2","9659","0.464","43","1.90","United Kingdom","0",""
"Social Science Japan Journal","Q2","12701","0.299","23","1.60","United Kingdom","0","Oxford Univ Press"
"Social Science Journal","Q2","10155","0.437","45","5.00","United States","0","Routledge Journals"
"Social science quarterly","Q1","5525","0.781","101","2.60","United Kingdom","0","Wiley"
"Social Science Quarterly (Wiley-Blackwell)","UNRANKED","","","","","","",""
"Social Science Research Network","UNRANKED","","","","","","",""
"Social Sciences","UNRANKED","","","","","","",""
"Social Sciences & Humanities Open","UNRANKED","","","","","","",""
"Social Sciences &amp; Humanities Open","UNRANKED","","","","","","",""
"Social Sciences and Contemporary World","UNRANKED","","","","","","",""
"Social Sciences in China","Q3","15085","0.195","15","0.80","United Kingdom","0","Routledge Journals"
"Social Sciences-Basel","UNRANKED","","","","","","",""
"Social Self-Organization","UNRANKED","","","","","","",""
"Social Semiotics","Q1","8194","0.557","37","3.60","United Kingdom","0","Routledge Journals"
"Social Studies","UNRANKED","","","","","","",""
"Social studies of science","Q1","4180","0.939","100","5.10","United Kingdom","0","Sage Publications Ltd"
"Social Theory & Health","UNRANKED","","","","","","",""
"Social Tourism : Global Challenges and Approaches","UNRANKED","","","","","","",""
"Social Value in Public Policy","UNRANKED","","","","","","",""
"Social work","Q1","5003","0.837","79","3.30","United States","0","Oxford Univ Press Inc"
"Social Work & Christianity","UNRANKED","","","","","","",""
"Social Work & Social Sciences Review","UNRANKED","","","","","","",""
"Social Work = Maatskaplike Werk","UNRANKED","","","","","","",""
"Social Work and Christianity","UNRANKED","","","","","","",""
"Social Work and Social Sciences Review","UNRANKED","","","","","","",""
"Social Work and Society","UNRANKED","","","","","","",""
"Social Work and the Covid-19 Pandemic: International Insights","UNRANKED","","","","","","",""
"Social Work Education","Q1","7064","0.639","46","2.90","United Kingdom","0","Routledge Journals"
"Social Work Education, Research and Practice","UNRANKED","","","","","","",""
"Social work in health care","Q1","7105","0.635","48","3.50","United States","0","Routledge Journals"
"Social Work in Mental Health","Q2","11045","0.388","24","1.60","United States","0","Routledge Journals"
"Social work in public health","Q2","9355","0.482","35","3.10","United States","0","Routledge Journals"
"Social Work Research","Q2","9507","0.472","57","2.50","United Kingdom","0","Oxford Univ Press Inc"
"Social Work with Groups","UNRANKED","","","","","","",""
"Social Work-Maatskaplike Werk","UNRANKED","","","","","","",""
"Social Work, Sociometry, and Psychodrama","UNRANKED","","","","","","",""
"Social, Humanities, and Educational Studies (SHEs): Conference Series","UNRANKED","","","","","","",""
"Socialism and Democracy","UNRANKED","","","","","","",""
"Socialist Studies","UNRANKED","","","","","","",""
"Sociality in Bats","UNRANKED","","","","","","",""
"Socially Distanced Activism: Voices of Lived Experience of Poverty During COVID-19","UNRANKED","","","","","","",""
"Socially Engaged Art History and Beyond","UNRANKED","","","","","","",""
"Socialni Pedagogika","UNRANKED","","","","","","",""
"Sociation","UNRANKED","","","","","","",""
"Sociedad y Economía","UNRANKED","","","","","","",""
"Sociedade &amp; Natureza","UNRANKED","","","","","","",""
"Sociedade e Cultura","UNRANKED","","","","","","",""
"Sociedade e Estado","UNRANKED","","","","","","",""
"SocietàMutamentoPolitica","UNRANKED","","","","","","",""
"Societamutamentopolitica-Rivista Italiana Di Sociologia","UNRANKED","","","","","","",""
"Societas Dei: Jurnal Agama dan Masyarakat","UNRANKED","","","","","","",""
"Societes","UNRANKED","","","","","","",""
"Societes Contemporaines","UNRANKED","","","","","","",""
"Societies","UNRANKED","","","","","","",""
"Society","Q3","14496","0.219","30","1.00","United States","0","Springer"
"Society & Natural Resources","UNRANKED","","","","","","",""
"Society &amp; Natural Resources","UNRANKED","","","","","","",""
"Society and Animals","Q3","14668","0.212","48","1.30","Netherlands","0",""
"Society and Business Review","Q2","8470","0.539","9","3.10","United Kingdom","0","Emerald Group Publishing Ltd"
"Society and Culture in South Asia","UNRANKED","","","","","","",""
"Society and Economy","UNRANKED","","","","","","",""
"Society: Philosophy, History, Culture","UNRANKED","","","","","","",""
"Society: Politics, Economics, Law","UNRANKED","","","","","","",""
"Socijalna Psihijatrija","UNRANKED","","","","","","",""
"Socio Ecol Pract Res","UNRANKED","","","","","","",""
"Socio Economic Problems and the State","UNRANKED","","","","","","",""
"Socio-cultural Dimensions of Emerging Infectious Diseases in Africa","UNRANKED","","","","","","",""
"Socio-Ecological Dimensions of Infectious Diseases in Southeast Asia","UNRANKED","","","","","","",""
"Socio-Ecological Practice Research","UNRANKED","","","","","","",""
"Socio-Econ. Plann. Sci.","UNRANKED","","","","","","",""
"Socio-Economic Planning Sciences","Q1","3095","1.131","62","7.70","United Kingdom","0","Elsevier Science Inc"
"Socio-Economic Review","Q1","913","2.346","69","6.80","United Kingdom","0","Oxford Univ Press"
"Socio-Psychological Analysis of Crisis Situations Effect of Coronavirus Pandemic on Bulgarians","UNRANKED","","","","","","",""
"Socio-scientific Issues in the Classroom","UNRANKED","","","","","","",""
"Socioecol Pract Res","UNRANKED","","","","","","",""
"Socioecon Plann Sci","UNRANKED","","","","","","",""
"Socioecon Rev","UNRANKED","","","","","","",""
"Sociol Compass","UNRANKED","","","","","","",""
"Sociol Forum (Randolph N J)","UNRANKED","","","","","","",""
"Sociol Health Illn","UNRANKED","","","","","","",""
"Sociol Inq","UNRANKED","","","","","","",""
"Sociol Methodol","UNRANKED","","","","","","",""
"Sociol Perspect","UNRANKED","","","","","","",""
"Sociol Relig","UNRANKED","","","","","","",""
"Sociol Res Online","UNRANKED","","","","","","",""
"Sociol Rev","UNRANKED","","","","","","",""
"Sociol Ruralis","UNRANKED","","","","","","",""
"Sociol. Forsk.","UNRANKED","","","","","","",""
"Sociol. health illn","UNRANKED","","","","","","",""
"Sociol. Nauk Tehnol.","UNRANKED","","","","","","",""
"Sociol. Obozr.","UNRANKED","","","","","","",""
"Sociol. Rev.","UNRANKED","","","","","","",""
"Sociologia","Q3","15263","0.187","14","","Slovakia","0","Inst Sociology Slovak Acad Sciences"
"Sociologia del Lavoro","UNRANKED","","","","","","",""
"Sociologia e Antropologia","UNRANKED","","","","","","",""
"Sociologia Y Tecnociencia","Q4","16678","0.128","3","0.40","Spain","1","Univ Valladolid"
"Sociologica","Q2","11125","0.383","15","3.30","Italy","1",""
"Sociological Bulletin","UNRANKED","","","","","","",""
"Sociological Focus","UNRANKED","","","","","","",""
"Sociological Forum","Q1","4116","0.948","68","2.80","United States","0","Wiley"
"Sociological Inquiry","Q1","6588","0.677","60","2.80","United Kingdom","0","Wiley"
"Sociological Methodology","Q1","1209","1.996","61","6.20","United Kingdom","0","Sage Publications Inc"
"Sociological Methods & Research","UNRANKED","","","","","","",""
